EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition,SalaryBand,ExperienceLevel
EMP8552,43,Finance,1,4,7272,3,2,Yes,8.2,No,2,24,Yes,Medium,3-5 Years
EMP8553,38,HR,2,12,7282,1,3,No,4.2,No,3,12,No,Medium,6+ Years
EMP8554,47,Operations,3,8,9424,4,3,No,12.8,No,2,14,No,Medium,6+ Years
EMP8555,39,Operations,3,12,9299,3,2,No,9.6,No,2,9,No,Medium,6+ Years
EMP8556,34,Operations,4,12,11195,4,2,No,3.3,No,2,17,No,High,6+ Years
EMP8557,59,Engineering,4,23,16648,3,3,No,4.2,Yes,3,20,No,High,6+ Years
EMP8558,37,Engineering,3,15,12768,1,4,No,2.2,Yes,2,12,No,High,6+ Years
EMP8559,49,Finance,4,11,13549,3,2,No,7.3,No,3,18,No,High,6+ Years
EMP8560,33,Engineering,1,1,6500,5,3,Yes,3.8,No,4,13,No,Medium,0-2 Years
EMP8561,45,HR,3,18,9794,3,2,No,1.8,No,3,14,No,Medium,6+ Years
EMP8562,47,Marketing,4,15,13029,2,2,No,2.8,No,3,19,No,High,6+ Years
EMP8563,40,Engineering,3,12,12906,2,2,No,2.4,No,3,10,No,High,6+ Years
EMP8564,22,Operations,1,0,4964,4,3,Yes,13.4,No,2,10,No,Low,0-2 Years
EMP8565,38,Sales,1,4,5957,3,1,No,1.9,No,2,8,Yes,Medium,3-5 Years
EMP8566,50,Finance,5,22,17102,3,3,No,10,No,2,27,No,High,6+ Years
EMP8567,43,Sales,3,5,8461,3,3,No,10.7,No,2,17,No,Medium,3-5 Years
EMP8568,42,IT,4,20,16408,3,3,Yes,9.2,No,2,12,No,High,6+ Years
EMP8569,22,Engineering,1,0,5752,3,2,Yes,14,No,3,14,Yes,Medium,0-2 Years
EMP8570,30,Operations,3,7,8491,2,3,No,4.1,No,3,8,No,Medium,6+ Years
EMP8571,42,HR,5,16,12126,3,4,No,19.7,No,2,13,No,High,6+ Years
EMP8572,42,Sales,4,16,12658,3,3,Yes,1.6,No,3,19,No,High,6+ Years
EMP8573,50,Marketing,3,16,11385,5,2,No,3.1,No,3,13,No,High,6+ Years
EMP8574,36,IT,2,2,8950,3,3,No,9.5,No,2,12,No,Medium,0-2 Years
EMP8575,42,Sales,4,12,12102,2,3,No,1,No,2,12,No,High,6+ Years
EMP8576,38,Engineering,4,11,15376,5,1,No,24.9,No,3,9,No,High,6+ Years
EMP8577,28,Engineering,3,5,12082,5,3,No,5.6,Yes,3,9,No,High,3-5 Years
EMP8578,22,Engineering,1,0,5806,2,2,No,7.3,No,3,18,No,Medium,0-2 Years
EMP8579,42,IT,3,20,13433,4,3,No,1.4,No,2,13,No,High,6+ Years
EMP8580,39,Engineering,3,12,12702,5,3,Yes,3.7,No,2,10,Yes,High,6+ Years
EMP8581,31,Finance,2,6,8653,3,3,No,16.9,No,2,12,No,Medium,6+ Years
EMP8582,22,Sales,1,0,4843,2,3,No,1.6,No,1,10,Yes,Low,0-2 Years
EMP8583,44,Sales,2,4,6669,4,2,No,2,No,3,10,Yes,Medium,3-5 Years
EMP8584,35,Sales,3,13,10207,1,3,No,16.4,No,2,17,No,High,6+ Years
EMP8585,43,Engineering,3,17,13061,4,2,No,11.9,No,3,14,No,High,6+ Years
EMP8586,56,Marketing,2,3,7576,3,4,No,3.1,No,2,22,No,Medium,3-5 Years
EMP8587,22,Sales,1,0,4683,4,2,No,3.4,No,3,15,No,Low,0-2 Years
EMP8588,31,Operations,1,0,3610,4,3,No,14.8,No,3,14,No,Low,0-2 Years
EMP8589,35,HR,2,6,6677,4,2,No,9,No,2,15,No,Medium,6+ Years
EMP8590,52,Sales,4,19,13432,5,2,No,2.5,Yes,2,12,No,High,6+ Years
EMP8591,22,Sales,1,0,5033,4,3,No,24.6,No,2,13,No,Medium,0-2 Years
EMP8592,57,Sales,3,12,9310,3,3,No,10,Yes,2,20,No,Medium,6+ Years
EMP8593,39,Engineering,2,3,8217,3,4,No,4.6,No,3,15,No,Medium,3-5 Years
EMP8594,37,HR,3,12,9262,3,2,No,17.5,No,3,19,No,Medium,6+ Years
EMP8595,36,Operations,1,3,4726,4,2,Yes,3.6,No,4,10,No,Low,3-5 Years
EMP8596,33,IT,1,2,6024,3,3,No,3.6,No,2,12,No,Medium,0-2 Years
EMP8597,48,Operations,3,7,7364,4,4,Yes,6.3,No,3,13,No,Medium,6+ Years
EMP8598,27,Engineering,1,3,5936,1,3,No,15.5,No,2,17,No,Medium,3-5 Years
EMP8599,41,Engineering,3,7,12495,3,4,No,4.4,No,2,16,No,High,6+ Years
EMP8600,34,IT,3,8,11850,2,2,No,2.4,No,3,10,No,High,6+ Years
EMP8601,30,Finance,1,0,6493,5,1,Yes,8.1,No,3,17,No,Medium,0-2 Years
EMP8602,60,Engineering,4,35,18883,4,2,Yes,6.8,No,2,16,No,High,6+ Years
EMP8603,42,Engineering,3,5,11714,2,3,Yes,3.7,No,1,21,Yes,High,3-5 Years
EMP8604,44,Engineering,4,21,15565,3,3,Yes,3.3,No,3,13,No,High,6+ Years
EMP8605,49,Marketing,4,27,15217,2,2,No,2.1,No,3,18,No,High,6+ Years
EMP8606,23,Operations,1,1,4304,4,3,No,19.4,No,2,14,No,Low,0-2 Years
EMP8607,55,Sales,2,8,6936,2,4,No,2.6,Yes,3,18,No,Medium,6+ Years
EMP8608,22,Sales,1,0,5148,4,3,No,14.9,No,3,15,No,Medium,0-2 Years
EMP8609,30,Engineering,3,6,11730,2,3,Yes,3.8,No,3,10,No,High,6+ Years
EMP8610,33,Sales,4,10,11607,4,2,Yes,23.4,No,3,14,No,High,6+ Years
EMP8611,43,Marketing,3,5,9336,4,3,Yes,2.7,Yes,2,14,No,Medium,3-5 Years
EMP8612,40,Finance,1,0,5680,3,1,No,4.3,No,2,9,No,Medium,0-2 Years
EMP8613,36,Engineering,1,1,6069,2,3,No,6.3,No,2,16,No,Medium,0-2 Years
EMP8614,37,Finance,4,11,14891,3,4,No,17.8,No,2,12,No,High,6+ Years
EMP8615,28,Engineering,3,5,11274,3,3,No,23.7,No,2,18,No,High,3-5 Years
EMP8616,23,Marketing,1,0,4651,5,4,No,9.7,No,4,13,No,Low,0-2 Years
EMP8617,45,Marketing,2,14,9227,3,4,No,18.6,No,2,10,No,Medium,6+ Years
EMP8618,44,Engineering,1,0,5886,2,4,No,5,No,4,11,No,Medium,0-2 Years
EMP8619,53,Marketing,2,14,9219,1,2,No,8.6,No,2,16,Yes,Medium,6+ Years
EMP8620,30,Engineering,2,4,9821,1,2,Yes,8.4,No,3,16,No,Medium,3-5 Years
EMP8621,44,Engineering,1,0,5511,3,4,Yes,4.5,Yes,2,13,No,Medium,0-2 Years
EMP8622,35,Engineering,3,12,12656,3,3,Yes,3.6,No,3,19,No,High,6+ Years
EMP8623,49,Engineering,2,2,8387,2,3,Yes,19.3,No,3,12,No,Medium,0-2 Years
EMP8624,48,Operations,4,11,10556,2,3,Yes,3.9,No,2,23,No,High,6+ Years
EMP8625,40,Sales,3,6,8931,3,3,No,5.2,No,4,17,No,Medium,6+ Years
EMP8626,34,Finance,2,4,8305,4,2,No,11.3,No,2,12,No,Medium,3-5 Years
EMP8627,47,IT,3,25,15080,4,4,No,27.5,Yes,3,24,No,High,6+ Years
EMP8628,44,Engineering,1,0,5738,2,4,No,14.3,No,4,23,No,Medium,0-2 Years
EMP8629,31,Sales,1,0,4376,2,3,No,13.9,No,3,15,No,Low,0-2 Years
EMP8630,24,Sales,1,2,3869,5,1,No,8.6,No,2,11,No,Low,0-2 Years
EMP8631,35,Sales,3,7,9377,2,2,No,26,No,3,22,No,Medium,6+ Years
EMP8632,53,Sales,4,10,11460,2,2,No,4.2,No,3,21,No,High,6+ Years
EMP8633,49,Finance,3,13,12147,3,3,No,9.4,No,3,14,No,High,6+ Years
EMP8634,26,Engineering,2,4,9120,3,3,No,11.1,No,2,14,No,Medium,3-5 Years
EMP8635,26,Finance,1,0,4593,3,1,No,5.3,No,2,15,No,Low,0-2 Years
EMP8636,50,Sales,5,22,15867,4,4,No,12.8,No,2,13,No,High,6+ Years
EMP8637,26,Engineering,1,4,6751,2,3,No,10.7,No,3,15,Yes,Medium,3-5 Years
EMP8638,43,Sales,3,18,10985,3,3,Yes,9.8,No,3,19,No,High,6+ Years
EMP8639,31,Engineering,3,5,12430,4,2,No,37,No,4,14,No,High,3-5 Years
EMP8640,54,Sales,4,18,12355,1,4,Yes,6.8,Yes,2,9,No,High,6+ Years
EMP8641,30,Marketing,2,3,6757,1,3,No,23.4,No,3,20,Yes,Medium,3-5 Years
EMP8642,49,Finance,3,27,13405,3,2,Yes,7.5,Yes,2,15,No,High,6+ Years
EMP8643,39,Sales,2,3,6733,5,3,No,1,No,2,17,No,Medium,3-5 Years
EMP8644,40,Finance,2,2,7943,3,3,Yes,10.1,No,3,18,No,Medium,0-2 Years
EMP8645,22,Engineering,1,0,6813,3,4,No,9.1,No,2,20,No,Medium,0-2 Years
EMP8646,22,Engineering,1,0,6194,1,3,No,14.9,No,3,13,No,Medium,0-2 Years
EMP8647,35,Operations,3,9,8182,4,2,No,1.8,Yes,3,24,No,Medium,6+ Years
EMP8648,40,IT,2,5,8529,2,3,No,16.5,No,3,13,No,Medium,3-5 Years
EMP8649,26,Operations,2,4,6182,4,2,Yes,15.3,No,3,19,Yes,Medium,3-5 Years
EMP8650,27,Sales,2,2,6467,3,3,No,5.6,No,2,20,No,Medium,0-2 Years
EMP8651,43,IT,3,8,11289,1,3,No,11.9,No,2,16,No,High,6+ Years
EMP8652,43,Finance,2,2,7391,3,2,No,14.2,No,3,19,No,Medium,0-2 Years
EMP8653,36,HR,3,12,9074,4,4,No,28.4,No,3,10,No,Medium,6+ Years
EMP8654,45,IT,3,8,11410,4,3,No,5.2,No,1,18,No,High,6+ Years
EMP8655,26,Operations,1,4,4169,4,2,No,5.5,No,2,14,No,Low,3-5 Years
EMP8656,34,Finance,3,11,12352,4,1,Yes,16.1,No,2,12,No,High,6+ Years
EMP8657,54,Operations,4,19,12057,3,3,No,7.1,No,3,19,No,High,6+ Years
EMP8658,38,Engineering,4,16,16595,5,3,Yes,30.5,No,4,19,No,High,6+ Years
EMP8659,39,Finance,3,11,12113,3,1,No,11.6,Yes,3,17,No,High,6+ Years
EMP8660,60,Sales,4,35,14919,2,3,Yes,5,No,3,14,No,High,6+ Years
EMP8661,24,IT,1,1,6873,3,2,No,3.7,No,2,15,No,Medium,0-2 Years
EMP8662,45,Marketing,3,17,12102,5,2,No,20.8,No,2,18,No,High,6+ Years
EMP8663,54,Operations,3,29,11621,2,2,No,3.7,No,3,18,No,High,6+ Years
EMP8664,34,Engineering,2,7,9292,4,2,No,6.9,No,3,16,No,Medium,6+ Years
EMP8665,46,Operations,3,8,8909,2,2,No,9.3,No,3,22,No,Medium,6+ Years
EMP8666,28,Engineering,2,2,8592,4,4,No,22.9,No,3,8,No,Medium,0-2 Years
EMP8667,31,Marketing,2,8,8715,3,3,No,8.3,No,3,13,No,Medium,6+ Years
EMP8668,41,Operations,2,5,6826,4,3,No,5.5,No,2,22,No,Medium,3-5 Years
EMP8669,45,Sales,3,21,11774,1,3,No,36.4,No,1,10,Yes,High,6+ Years
EMP8670,49,Engineering,2,6,9616,3,2,Yes,14.3,No,4,11,No,Medium,6+ Years
EMP8671,53,Marketing,5,27,16710,3,4,No,8,No,3,17,No,High,6+ Years
EMP8672,37,Engineering,2,4,8192,1,2,Yes,2,No,1,14,No,Medium,3-5 Years
EMP8673,49,Engineering,2,5,8785,2,4,Yes,2.3,Yes,2,19,No,Medium,3-5 Years
EMP8674,34,Engineering,3,10,13356,2,1,Yes,8.9,No,2,16,No,High,6+ Years
EMP8675,47,Sales,3,16,10989,3,2,No,8.8,No,2,15,No,High,6+ Years
EMP8676,40,Operations,4,18,11999,2,4,No,17.6,No,2,16,No,High,6+ Years
EMP8677,42,IT,3,11,12784,5,2,Yes,23.4,No,4,13,No,High,6+ Years
EMP8678,42,Finance,4,20,15116,5,2,No,21.3,No,3,23,No,High,6+ Years
EMP8679,22,Sales,1,0,4556,3,1,No,7.6,No,3,15,Yes,Low,0-2 Years
EMP8680,26,Operations,1,4,4992,3,3,No,21.6,No,2,21,No,Low,3-5 Years
EMP8681,39,Marketing,3,12,10594,5,2,No,6.7,No,3,21,No,High,6+ Years
EMP8682,22,Operations,1,0,3755,3,3,No,1.5,No,3,18,No,Low,0-2 Years
EMP8683,46,Engineering,4,17,15968,3,1,No,1.7,No,2,11,No,High,6+ Years
EMP8684,46,Sales,2,6,7210,4,3,No,14.9,Yes,2,13,No,Medium,6+ Years
EMP8685,41,Finance,1,4,5981,3,3,No,21.5,No,4,12,No,Medium,3-5 Years
EMP8686,26,Engineering,2,4,9267,5,3,No,2.1,No,4,11,No,Medium,3-5 Years
EMP8687,51,Operations,4,15,11301,4,2,Yes,9.3,No,1,14,No,High,6+ Years
EMP8688,58,Finance,3,21,13444,4,4,Yes,2.1,No,2,15,No,High,6+ Years
EMP8689,39,Engineering,1,3,5847,4,2,No,7.7,No,4,9,No,Medium,3-5 Years
EMP8690,43,Finance,1,0,4862,2,3,No,21.1,No,1,11,No,Low,0-2 Years
EMP8691,40,HR,1,3,3790,4,3,No,1.9,Yes,4,12,No,Low,3-5 Years
EMP8692,43,Sales,2,2,6605,4,3,Yes,20.8,No,3,16,No,Medium,0-2 Years
EMP8693,36,Engineering,2,12,9527,2,2,No,14.9,No,3,11,No,Medium,6+ Years
EMP8694,37,Sales,4,15,13020,5,2,No,14.7,No,3,19,No,High,6+ Years
EMP8695,47,Sales,2,3,7602,4,4,No,3.9,No,4,12,No,Medium,3-5 Years
EMP8696,60,Sales,1,0,4698,3,3,No,8.4,No,2,13,Yes,Low,0-2 Years
EMP8697,23,Sales,1,1,5113,3,3,No,8,No,3,18,No,Medium,0-2 Years
EMP8698,36,Sales,3,12,9474,3,3,No,26.1,No,3,12,No,Medium,6+ Years
EMP8699,26,Operations,1,1,4929,1,2,No,3.7,No,3,16,No,Low,0-2 Years
EMP8700,53,Sales,4,27,13797,4,4,Yes,14,No,3,14,No,High,6+ Years
EMP8701,32,Engineering,3,10,12274,5,2,No,2.4,No,2,17,No,High,6+ Years
EMP8702,23,Engineering,1,1,6052,3,3,Yes,9.7,No,2,13,No,Medium,0-2 Years
EMP8703,44,Sales,3,8,8943,3,2,Yes,7.7,No,1,14,No,Medium,6+ Years
EMP8704,55,IT,4,30,17551,4,3,No,4.1,No,2,14,No,High,6+ Years
EMP8705,44,Marketing,3,6,9629,3,3,No,11.9,No,2,12,No,Medium,6+ Years
EMP8706,40,Operations,4,12,10908,3,2,No,4.1,No,2,15,No,High,6+ Years
EMP8707,42,HR,1,1,3015,2,2,No,6.3,No,3,15,No,Low,0-2 Years
EMP8708,52,Finance,1,0,5687,4,1,No,13,No,2,10,Yes,Medium,0-2 Years
EMP8709,29,IT,1,1,5898,4,1,Yes,20.8,No,3,15,No,Medium,0-2 Years
EMP8710,36,Engineering,3,6,11230,2,3,Yes,2.6,No,2,17,Yes,High,6+ Years
EMP8711,33,HR,1,1,4030,5,3,No,5.3,No,2,16,No,Low,0-2 Years
EMP8712,26,HR,2,2,5667,3,3,No,12.1,No,2,13,No,Medium,0-2 Years
EMP8713,34,IT,2,7,8397,5,1,No,12.3,No,2,14,No,Medium,6+ Years
EMP8714,49,Sales,4,22,14011,5,4,Yes,1.5,No,4,13,Yes,High,6+ Years
EMP8715,43,Finance,2,11,10058,4,3,No,5.1,Yes,3,10,Yes,High,6+ Years
EMP8716,44,Sales,2,10,8156,4,2,Yes,3.3,Yes,2,16,Yes,Medium,6+ Years
EMP8717,39,IT,2,8,9944,3,3,No,6.5,No,4,20,No,Medium,6+ Years
EMP8718,43,Marketing,2,3,7200,3,2,Yes,23.4,No,2,14,No,Medium,3-5 Years
EMP8719,29,Operations,2,6,6775,3,3,No,2.8,No,3,8,No,Medium,6+ Years
EMP8720,34,Operations,1,0,3932,3,3,No,1,No,2,18,No,Low,0-2 Years
EMP8721,39,Marketing,3,10,10625,4,3,Yes,4.2,No,3,16,No,High,6+ Years
EMP8722,40,Finance,1,1,6127,5,1,No,7.1,No,1,14,No,Medium,0-2 Years
EMP8723,41,Finance,5,17,16812,3,3,No,15.7,Yes,3,12,No,High,6+ Years
EMP8724,36,HR,3,5,7305,4,4,Yes,3.7,No,3,12,No,Medium,3-5 Years
EMP8725,34,Engineering,3,12,12807,2,2,No,20.1,No,3,22,No,High,6+ Years
EMP8726,60,Sales,4,25,13347,5,1,No,8.8,No,2,17,No,High,6+ Years
EMP8727,47,Engineering,3,11,12916,4,3,No,1.5,No,4,16,No,High,6+ Years
EMP8728,42,IT,2,8,10257,4,3,No,6,No,3,15,No,High,6+ Years
EMP8729,35,Engineering,4,10,15233,5,3,No,6.2,No,3,16,No,High,6+ Years
EMP8730,33,Operations,1,4,4692,5,3,No,13.4,No,3,3,No,Low,3-5 Years
EMP8731,36,Sales,3,9,9507,3,3,Yes,21,No,3,12,No,Medium,6+ Years
EMP8732,40,HR,2,6,6452,5,2,No,29.5,No,2,14,No,Medium,6+ Years
EMP8733,22,Sales,1,0,4050,4,1,No,8.3,No,3,13,No,Low,0-2 Years
EMP8734,22,HR,1,0,3734,4,3,No,10.1,No,3,16,No,Low,0-2 Years
EMP8735,31,Sales,1,0,4423,4,4,No,7.9,No,3,11,No,Low,0-2 Years
EMP8736,40,Marketing,2,4,7488,3,1,No,10.6,No,3,16,No,Medium,3-5 Years
EMP8737,35,Marketing,3,5,9137,3,4,No,14.2,No,1,14,No,Medium,3-5 Years
EMP8738,52,Operations,4,12,11062,4,4,No,17.4,No,3,17,No,High,6+ Years
EMP8739,23,Marketing,1,0,4970,5,3,No,5.1,No,3,13,No,Low,0-2 Years
EMP8740,30,IT,2,7,8043,3,4,No,18.2,No,3,10,No,Medium,6+ Years
EMP8741,53,Operations,5,19,13708,3,3,No,10,No,4,15,No,High,6+ Years
EMP8742,39,Sales,1,1,3475,3,3,Yes,6.2,No,1,14,No,Low,0-2 Years
EMP8743,46,Engineering,3,14,12390,1,3,No,6.4,No,3,18,No,High,6+ Years
EMP8744,58,Sales,3,7,8558,4,4,No,32.5,No,2,9,No,Medium,6+ Years
EMP8745,31,Engineering,1,1,6034,4,4,No,6.4,No,2,17,No,Medium,0-2 Years
EMP8746,37,HR,2,4,5858,5,4,No,8.7,No,2,22,No,Medium,3-5 Years
EMP8747,35,IT,2,12,9751,3,2,No,19.4,Yes,1,12,Yes,Medium,6+ Years
EMP8748,22,HR,1,0,4948,3,3,No,5,No,2,20,No,Low,0-2 Years
EMP8749,34,Operations,3,5,7826,3,3,Yes,10,No,3,15,No,Medium,3-5 Years
EMP8750,46,Engineering,1,4,7149,2,3,No,2.3,No,2,20,No,Medium,3-5 Years
EMP8751,43,Sales,4,21,13349,4,3,No,10.2,No,3,16,No,High,6+ Years
EMP8752,44,Operations,4,21,12581,4,1,No,6.9,No,3,15,No,High,6+ Years
EMP8753,34,Sales,2,2,7216,5,4,No,14.9,No,3,19,No,Medium,0-2 Years
EMP8754,31,Operations,2,2,5952,3,4,No,12.3,No,3,13,No,Medium,0-2 Years
EMP8755,50,Sales,3,8,9225,4,2,No,2.2,Yes,4,14,No,Medium,6+ Years
EMP8756,33,Operations,2,2,5756,3,3,No,13.7,No,2,14,No,Medium,0-2 Years
EMP8757,40,Operations,5,18,12428,3,3,Yes,10.7,No,2,9,No,High,6+ Years
EMP8758,39,Marketing,4,10,12552,5,4,No,26.4,No,3,10,No,High,6+ Years
EMP8759,52,Operations,3,13,10370,4,3,No,2.3,Yes,3,8,No,High,6+ Years
EMP8760,47,Engineering,1,1,5458,3,3,Yes,4,No,4,13,No,Medium,0-2 Years
EMP8761,25,Sales,2,2,5958,3,4,No,29.6,No,2,18,No,Medium,0-2 Years
EMP8762,26,Sales,1,1,4799,4,3,No,9.3,No,3,16,No,Low,0-2 Years
EMP8763,43,Engineering,2,9,9637,1,3,Yes,4.8,No,3,13,No,Medium,6+ Years
EMP8764,37,Engineering,1,3,7200,5,1,No,4.9,No,2,21,No,Medium,3-5 Years
EMP8765,33,Operations,1,0,3944,2,4,No,9.2,No,3,18,No,Low,0-2 Years
EMP8766,48,Sales,3,5,9616,4,3,Yes,3,No,3,17,No,Medium,3-5 Years
EMP8767,39,IT,4,13,14932,5,3,No,6.6,No,4,10,No,High,6+ Years
EMP8768,38,IT,1,1,6515,4,3,No,19.8,No,3,12,No,Medium,0-2 Years
EMP8769,45,Finance,3,5,10248,5,3,No,8.4,No,2,14,No,High,3-5 Years
EMP8770,34,IT,1,0,5688,1,3,No,6.8,No,3,22,No,Medium,0-2 Years
EMP8771,53,Operations,2,2,6261,3,1,No,3.1,Yes,2,20,No,Medium,0-2 Years
EMP8772,30,HR,2,3,6226,3,3,Yes,30,No,2,9,Yes,Medium,3-5 Years
EMP8773,44,Marketing,3,12,10435,4,2,No,29.3,No,3,16,No,High,6+ Years
EMP8774,52,Marketing,2,2,7048,4,2,No,3.9,No,3,11,No,Medium,0-2 Years
EMP8775,24,Sales,2,2,7370,4,1,Yes,9.3,No,4,22,No,Medium,0-2 Years
EMP8776,34,Sales,3,12,10351,2,4,Yes,3.7,No,2,16,No,High,6+ Years
EMP8777,49,HR,4,21,11335,4,2,No,9.2,No,3,17,No,High,6+ Years
EMP8778,49,Sales,3,10,9732,4,3,No,6.7,Yes,2,22,No,Medium,6+ Years
EMP8779,36,IT,2,3,9174,4,3,No,23.4,No,4,14,No,Medium,3-5 Years
EMP8780,30,HR,1,0,3633,4,2,No,11.4,No,3,17,No,Low,0-2 Years
EMP8781,47,Engineering,2,4,9264,3,4,No,37.6,No,3,13,No,Medium,3-5 Years
EMP8782,49,Sales,4,20,13185,2,3,Yes,12.9,No,4,12,No,High,6+ Years
EMP8783,26,Engineering,1,0,5155,5,3,Yes,2.9,No,3,14,No,Medium,0-2 Years
EMP8784,25,Engineering,2,3,8462,5,2,No,15.7,No,1,13,No,Medium,3-5 Years
EMP8785,40,Sales,3,7,8886,3,2,No,8,No,3,10,No,Medium,6+ Years
EMP8786,44,IT,3,20,13440,3,2,No,21,No,2,14,No,High,6+ Years
EMP8787,35,Engineering,2,7,9175,4,3,No,13.6,No,2,12,No,Medium,6+ Years
EMP8788,44,Finance,3,9,11446,3,3,No,13.8,No,2,9,No,High,6+ Years
EMP8789,30,Sales,2,6,7039,3,2,Yes,13.1,No,2,17,No,Medium,6+ Years
EMP8790,22,IT,1,0,5020,2,3,Yes,14.9,No,3,14,No,Medium,0-2 Years
EMP8791,33,Marketing,1,0,3643,1,2,No,22,No,4,8,No,Low,0-2 Years
EMP8792,38,Finance,3,6,10530,4,2,No,10.2,No,2,20,No,High,6+ Years
EMP8793,35,Operations,3,10,9137,2,2,No,1,No,3,13,No,Medium,6+ Years
EMP8794,26,Marketing,1,2,5297,5,3,No,12.3,No,2,11,No,Medium,0-2 Years
EMP8795,22,Sales,1,0,3957,5,3,Yes,6.4,No,2,27,Yes,Low,0-2 Years
EMP8796,32,Engineering,3,8,12416,3,3,No,5.1,No,4,20,No,High,6+ Years
EMP8797,46,Engineering,3,23,14050,2,3,No,8.2,No,2,14,No,High,6+ Years
EMP8798,50,HR,1,1,4575,4,1,No,1.9,No,2,18,No,Low,0-2 Years
EMP8799,49,Engineering,3,21,14395,4,3,No,9,No,2,20,No,High,6+ Years
EMP8800,29,Operations,1,3,5060,2,2,No,4.2,No,4,13,Yes,Medium,3-5 Years
EMP8801,26,Sales,1,2,5119,4,3,No,5.3,No,2,9,No,Medium,0-2 Years
EMP8802,42,Sales,2,5,6455,3,2,Yes,16.2,No,1,10,No,Medium,3-5 Years
EMP8803,44,IT,2,9,9368,4,3,No,14.3,No,2,14,No,Medium,6+ Years
EMP8804,42,IT,3,12,12985,4,2,No,17.5,No,2,14,No,High,6+ Years
EMP8805,22,IT,1,0,5676,3,4,Yes,1,No,3,15,No,Medium,0-2 Years
EMP8806,29,Marketing,2,6,7129,5,3,No,2.1,No,2,19,No,Medium,6+ Years
EMP8807,37,Sales,2,8,7857,3,3,No,10.4,No,3,22,No,Medium,6+ Years
EMP8808,42,Operations,1,1,4618,5,3,No,10.4,No,2,13,No,Low,0-2 Years
EMP8809,45,Sales,3,9,9394,3,3,Yes,1,No,3,10,No,Medium,6+ Years
EMP8810,39,Sales,2,9,7506,3,3,No,7.2,No,2,14,No,Medium,6+ Years
EMP8811,41,Sales,2,4,7015,2,3,No,22.1,No,3,12,No,Medium,3-5 Years
EMP8812,38,Finance,2,3,8526,3,2,No,4.6,No,2,10,No,Medium,3-5 Years
EMP8813,44,Sales,5,22,15039,5,3,No,8.2,No,4,11,No,High,6+ Years
EMP8814,41,Operations,1,1,4640,4,1,No,11.6,No,4,14,No,Low,0-2 Years
EMP8815,38,Sales,2,6,8033,5,1,No,15.3,Yes,3,17,No,Medium,6+ Years
EMP8816,35,Sales,1,1,4514,4,3,No,8.6,No,4,9,No,Low,0-2 Years
EMP8817,38,Engineering,4,16,16944,3,3,No,7.9,No,3,12,No,High,6+ Years
EMP8818,42,Engineering,3,10,13207,2,3,Yes,6.4,No,2,13,Yes,High,6+ Years
EMP8819,40,IT,4,17,15073,2,2,No,3.3,No,2,18,Yes,High,6+ Years
EMP8820,41,IT,3,7,12510,4,3,No,26.6,No,4,17,No,High,6+ Years
EMP8821,51,Sales,3,27,11882,3,2,Yes,6.7,No,2,17,No,High,6+ Years
EMP8822,40,IT,2,11,10988,3,3,No,5.2,No,3,16,No,High,6+ Years
EMP8823,31,Finance,3,7,10821,5,4,No,5.8,No,2,15,No,High,6+ Years
EMP8824,46,Engineering,1,0,6257,4,4,No,10,No,2,10,No,Medium,0-2 Years
EMP8825,24,Finance,1,1,5897,3,1,No,6.7,No,2,13,No,Medium,0-2 Years
EMP8826,27,IT,1,0,5608,2,2,No,15.7,Yes,3,16,Yes,Medium,0-2 Years
EMP8827,41,Sales,4,11,11774,4,3,No,23.4,No,3,17,No,High,6+ Years
EMP8828,43,Sales,3,5,9430,5,3,No,15.4,No,3,15,No,Medium,3-5 Years
EMP8829,25,Engineering,2,2,8742,2,3,No,5,No,3,6,No,Medium,0-2 Years
EMP8830,34,Sales,1,4,5230,5,2,No,11.6,No,2,13,No,Medium,3-5 Years
EMP8831,31,Engineering,1,0,6405,3,2,No,13.1,No,2,18,No,Medium,0-2 Years
EMP8832,33,Marketing,3,7,9494,5,4,No,4.7,No,3,9,No,Medium,6+ Years
EMP8833,47,Operations,3,14,9702,4,2,No,5.5,No,4,7,No,Medium,6+ Years
EMP8834,45,Engineering,3,5,12179,5,4,No,13.5,Yes,3,18,No,High,3-5 Years
EMP8835,37,Engineering,4,15,15310,4,3,Yes,1.9,Yes,3,14,No,High,6+ Years
EMP8836,32,Operations,1,1,4649,2,2,No,14.9,No,3,15,No,Low,0-2 Years
EMP8837,24,Engineering,1,0,5171,2,3,Yes,5.3,No,2,15,No,Medium,0-2 Years
EMP8838,52,Operations,3,24,11212,4,2,Yes,19.5,No,3,13,No,High,6+ Years
EMP8839,43,IT,4,20,15689,2,3,No,7.2,No,3,13,No,High,6+ Years
EMP8840,30,IT,2,2,8445,3,2,Yes,1,No,3,13,No,Medium,0-2 Years
EMP8841,45,Finance,4,16,14416,3,4,Yes,18.9,No,2,17,No,High,6+ Years
EMP8842,37,Engineering,3,5,12168,3,4,No,4.1,No,4,16,No,High,3-5 Years
EMP8843,35,Sales,3,7,8696,4,3,Yes,6.4,No,3,16,No,Medium,6+ Years
